Reader   1 Treatment   1
,FPF,TPF,OBS,THEOR
,1.0000,,1.0000
,0.3188,,0.9111
,0.1884,,0.8889
,0.0435,,0.8444
,0.0145,,0.6222
,1.0000,,,1.0000
,0.3141,,,0.9262
,0.1922,,,0.8923
,0.0605,,,0.8079
,0.0054,,,0.6288
,0.0000,0.0006
,0.0000,0.0073
,0.0000,0.0162
,0.0000,0.0229
,0.0000,0.0315
,0.0000,0.0393
,0.0000,0.0467
,0.0000,0.0551
,0.0000,0.0634
,0.0000,0.0714
,0.0000,0.0789
,0.0000,0.0869
,0.0000,0.0954
,0.0000,0.1030
,0.0000,0.1109
,0.0000,0.1192
,0.0000,0.1263
,0.0000,0.1352
,0.0000,0.1428
,0.0000,0.1506
,0.0000,0.1586
,0.0000,0.1668
,0.0000,0.1752
,0.0000,0.1838
,0.0000,0.1925
,0.0000,0.1996
,0.0000,0.2086
,0.0000,0.2159
,0.0000,0.2252
,0.0000,0.2327
,0.0000,0.2412
,0.0000,0.2489
,0.0000,0.2586
,0.0000,0.2664
,0.0000,0.2742
,0.0000,0.2841
,0.0000,0.2921
,0.0000,0.3001
,0.0000,0.3101
,0.0000,0.3182
,0.0000,0.3263
,0.0000,0.3354
,0.0000,0.3435
,0.0001,0.3537
,0.0001,0.3618
,0.0001,0.3710
,0.0001,0.3791
,0.0001,0.3893
,0.0001,0.3974
,0.0002,0.4075
,0.0002,0.4156
,0.0002,0.4256
,0.0003,0.4356
,0.0003,0.4435
,0.0004,0.4534
,0.0004,0.4632
,0.0005,0.4729
,0.0006,0.4826
,0.0007,0.4922
,0.0008,0.5017
,0.0010,0.5129
,0.0011,0.5222
,0.0013,0.5314
,0.0015,0.5423
,0.0018,0.5530
,0.0020,0.5618
,0.0024,0.5722
,0.0028,0.5824
,0.0032,0.5925
,0.0038,0.6040
,0.0043,0.6137
,0.0051,0.6248
,0.0058,0.6341
,0.0068,0.6462
,0.0077,0.6550
,0.0091,0.6666
,0.0105,0.6778
,0.0120,0.6873
,0.0139,0.6979
,0.0159,0.7081
,0.0182,0.7181
,0.0207,0.7277
,0.0235,0.7370
,0.0273,0.7482
,0.0306,0.7568
,0.0347,0.7662
,0.0391,0.7752
,0.0439,0.7839
,0.0496,0.7931
,0.0545,0.8001
,0.0611,0.8086
,0.0667,0.8151
,0.0741,0.8230
,0.0803,0.8289
,0.0885,0.8361
,0.0953,0.8416
,0.1043,0.8482
,0.1117,0.8532
,0.1214,0.8593
,0.1294,0.8639
,0.1376,0.8684
,0.1471,0.8732
,0.1557,0.8773
,0.1657,0.8817
,0.1747,0.8855
,0.1839,0.8892
,0.1944,0.8931
,0.2039,0.8964
,0.2135,0.8997
,0.2232,0.9028
,0.2331,0.9058
,0.2429,0.9086
,0.2529,0.9114
,0.2629,0.9141
,0.2729,0.9166
,0.2830,0.9191
,0.2918,0.9212
,0.3020,0.9235
,0.3121,0.9257
,0.3222,0.9279
,0.3310,0.9297
,0.3410,0.9317
,0.3510,0.9336
,0.3610,0.9355
,0.3696,0.9370
,0.3795,0.9388
,0.3893,0.9404
,0.3990,0.9420
,0.4086,0.9436
,0.4182,0.9451
,0.4265,0.9464
,0.4358,0.9478
,0.4451,0.9491
,0.4543,0.9505
,0.4634,0.9517
,0.4723,0.9530
,0.4812,0.9541
,0.4910,0.9554
,0.4996,0.9565
,0.5091,0.9577
,0.5175,0.9588
,0.5278,0.9600
,0.5359,0.9610
,0.5448,0.9620
,0.5536,0.9630
,0.5622,0.9640
,0.5717,0.9650
,0.5791,0.9658
,0.5881,0.9668
,0.5970,0.9677
,0.6057,0.9686
,0.6143,0.9695
,0.6226,0.9703
,0.6307,0.9711
,0.6403,0.9720
,0.6481,0.9728
,0.6556,0.9735
,0.6645,0.9743
,0.6732,0.9751
,0.6816,0.9759
,0.6898,0.9766
,0.6978,0.9773
,0.7055,0.9780
,0.7143,0.9788
,0.7216,0.9794
,0.7311,0.9802
,0.7379,0.9807
,0.7468,0.9815
,0.7553,0.9822
,0.7635,0.9828
,0.7714,0.9835
,0.7791,0.9841
,0.7864,0.9847
,0.7953,0.9853
,0.8029,0.9859
,0.8110,0.9865
,0.8188,0.9871
,0.8262,0.9877
,0.8347,0.9883
,0.8428,0.9889
,0.8505,0.9895
,0.8577,0.9900
,0.8669,0.9907
,0.8744,0.9912
,0.8824,0.9918
,0.8900,0.9923
,0.8970,0.9928
,0.9052,0.9934
,0.9142,0.9941
,0.9210,0.9945
,0.9285,0.9951
,0.9375,0.9957
,0.9453,0.9962
,0.9522,0.9967
,0.9612,0.9973
,0.9685,0.9978
,0.9764,0.9984
,0.9838,0.9989
,0.9919,0.9994
,0.9995,1.0000
Reader   2 Treatment   1
,FPF,TPF,OBS,THEOR
,1.0000,,1.0000
,0.1304,,0.7778
,0.0435,,0.6889
,0.0145,,0.5556
,1.0000,,,1.0000
,0.1299,,,0.7800
,0.0478,,,0.6804
,0.0123,,,0.5567
,0.0000,0.0002
,0.0000,0.0084
,0.0000,0.0158
,0.0000,0.0235
,0.0000,0.0315
,0.0000,0.0398
,0.0000,0.0481
,0.0000,0.0558
,0.0000,0.0625
,0.0000,0.0716
,0.0000,0.0794
,0.0000,0.0877
,0.0000,0.0942
,0.0000,0.1034
,0.0000,0.1105
,0.0000,0.1192
,0.0000,0.1269
,0.0000,0.1348
,0.0000,0.1430
,0.0000,0.1514
,0.0000,0.1586
,0.0000,0.1674
,0.0000,0.1749
,0.0000,0.1840
,0.0000,0.1918
,0.0000,0.1997
,0.0000,0.2077
,0.0000,0.2158
,0.0001,0.2240
,0.0001,0.2323
,0.0001,0.2407
,0.0001,0.2491
,0.0001,0.2576
,0.0002,0.2662
,0.0002,0.2749
,0.0002,0.2836
,0.0003,0.2923
,0.0003,0.3011
,0.0004,0.3099
,0.0004,0.3178
,0.0005,0.3267
,0.0006,0.3355
,0.0007,0.3444
,0.0008,0.3532
,0.0009,0.3621
,0.0010,0.3709
,0.0012,0.3797
,0.0013,0.3885
,0.0015,0.3973
,0.0017,0.4060
,0.0020,0.4164
,0.0023,0.4251
,0.0026,0.4336
,0.0030,0.4439
,0.0033,0.4524
,0.0038,0.4624
,0.0042,0.4708
,0.0048,0.4807
,0.0055,0.4905
,0.0062,0.5002
,0.0070,0.5098
,0.0079,0.5192
,0.0088,0.5286
,0.0098,0.5378
,0.0110,0.5469
,0.0122,0.5559
,0.0138,0.5662
,0.0152,0.5748
,0.0170,0.5848
,0.0190,0.5946
,0.0208,0.6028
,0.0234,0.6135
,0.0256,0.6214
,0.0286,0.6317
,0.0314,0.6405
,0.0345,0.6491
,0.0381,0.6588
,0.0416,0.6670
,0.0458,0.6761
,0.0496,0.6839
,0.0543,0.6926
,0.0585,0.7000
,0.0637,0.7083
,0.0691,0.7163
,0.0740,0.7232
,0.0799,0.7308
,0.0860,0.7381
,0.0923,0.7453
,0.0981,0.7514
,0.1049,0.7582
,0.1119,0.7647
,0.1191,0.7711
,0.1256,0.7765
,0.1332,0.7826
,0.1410,0.7884
,0.1480,0.7933
,0.1561,0.7988
,0.1643,0.8042
,0.1717,0.8087
,0.1802,0.8137
,0.1889,0.8186
,0.1966,0.8228
,0.2055,0.8274
,0.2133,0.8313
,0.2223,0.8356
,0.2303,0.8393
,0.2395,0.8434
,0.2476,0.8468
,0.2568,0.8507
,0.2661,0.8544
,0.2743,0.8576
,0.2837,0.8611
,0.2918,0.8641
,0.3012,0.8674
,0.3094,0.8702
,0.3188,0.8734
,0.3269,0.8760
,0.3362,0.8790
,0.3443,0.8815
,0.3536,0.8843
,0.3628,0.8870
,0.3708,0.8893
,0.3799,0.8919
,0.3889,0.8944
,0.3979,0.8968
,0.4057,0.8989
,0.4145,0.9012
,0.4233,0.9034
,0.4320,0.9055
,0.4406,0.9076
,0.4491,0.9097
,0.4575,0.9116
,0.4659,0.9136
,0.4741,0.9154
,0.4833,0.9175
,0.4913,0.9192
,0.4992,0.9209
,0.5090,0.9230
,0.5167,0.9246
,0.5253,0.9264
,0.5328,0.9279
,0.5421,0.9298
,0.5502,0.9314
,0.5592,0.9331
,0.5662,0.9344
,0.5749,0.9361
,0.5834,0.9377
,0.5917,0.9392
,0.5999,0.9407
,0.6079,0.9421
,0.6158,0.9435
,0.6235,0.9449
,0.6326,0.9464
,0.6400,0.9477
,0.6486,0.9492
,0.6557,0.9504
,0.6640,0.9518
,0.6721,0.9531
,0.6801,0.9544
,0.6878,0.9556
,0.6953,0.9568
,0.7039,0.9582
,0.7110,0.9593
,0.7192,0.9606
,0.7271,0.9618
,0.7358,0.9632
,0.7432,0.9643
,0.7515,0.9655
,0.7584,0.9666
,0.7662,0.9677
,0.7736,0.9688
,0.7827,0.9701
,0.7896,0.9712
,0.7980,0.9724
,0.8060,0.9735
,0.8137,0.9746
,0.8211,0.9757
,0.8282,0.9767
,0.8364,0.9778
,0.8442,0.9789
,0.8516,0.9799
,0.8598,0.9811
,0.8675,0.9822
,0.8759,0.9833
,0.8827,0.9842
,0.8901,0.9853
,0.8987,0.9864
,0.9067,0.9875
,0.9140,0.9885
,0.9221,0.9896
,0.9294,0.9906
,0.9372,0.9916
,0.9450,0.9927
,0.9536,0.9938
,0.9609,0.9948
,0.9682,0.9958
,0.9762,0.9968
,0.9836,0.9978
,0.9918,0.9989
,0.9995,0.9999
Reader   3 Treatment   1
,FPF,TPF,OBS,THEOR
,1.0000,,1.0000
,0.6957,,1.0000
,0.1884,,0.8222
,0.1159,,0.8000
,0.0290,,0.7556
,1.0000,,,1.0000
,0.7201,,,0.9583
,0.1753,,,0.8433
,0.1097,,,0.8156
,0.0325,,,0.7553
,0.0000,0.0000
,0.0000,0.0075
,0.0000,0.0155
,0.0000,0.0232
,0.0000,0.0319
,0.0000,0.0392
,0.0000,0.0475
,0.0000,0.0549
,0.0000,0.0629
,0.0000,0.0716
,0.0000,0.0785
,0.0000,0.0870
,0.0000,0.0947
,0.0000,0.1027
,0.0000,0.1110
,0.0000,0.1196
,0.0000,0.1270
,0.0000,0.1346
,0.0000,0.1424
,0.0000,0.1504
,0.0000,0.1585
,0.0000,0.1668
,0.0000,0.1752
,0.0000,0.1838
,0.0000,0.1925
,0.0000,0.1996
,0.0000,0.2085
,0.0000,0.2157
,0.0000,0.2248
,0.0000,0.2330
,0.0000,0.2414
,0.0000,0.2497
,0.0000,0.2581
,0.0000,0.2666
,0.0000,0.2751
,0.0000,0.2827
,0.0000,0.2922
,0.0000,0.3007
,0.0000,0.3093
,0.0000,0.3179
,0.0000,0.3274
,0.0000,0.3351
,0.0000,0.3446
,0.0000,0.3531
,0.0000,0.3626
,0.0000,0.3702
,0.0000,0.3796
,0.0000,0.3890
,0.0000,0.3983
,0.0000,0.4076
,0.0000,0.4168
,0.0000,0.4260
,0.0000,0.4350
,0.0000,0.4441
,0.0000,0.4548
,0.0000,0.4637
,0.0000,0.4742
,0.0000,0.4829
,0.0000,0.4932
,0.0000,0.5034
,0.0000,0.5135
,0.0000,0.5234
,0.0000,0.5332
,0.0000,0.5428
,0.0000,0.5523
,0.0001,0.5632
,0.0001,0.5739
,0.0002,0.5845
,0.0003,0.5948
,0.0004,0.6063
,0.0006,0.6162
,0.0009,0.6273
,0.0013,0.6381
,0.0018,0.6486
,0.0025,0.6589
,0.0035,0.6702
,0.0047,0.6799
,0.0065,0.6917
,0.0084,0.7009
,0.0114,0.7120
,0.0142,0.7207
,0.0180,0.7301
,0.0219,0.7382
,0.0276,0.7481
,0.0328,0.7557
,0.0387,0.7631
,0.0452,0.7703
,0.0524,0.7773
,0.0602,0.7841
,0.0675,0.7898
,0.0754,0.7954
,0.0837,0.8009
,0.0925,0.8063
,0.1004,0.8107
,0.1101,0.8158
,0.1187,0.8200
,0.1291,0.8249
,0.1383,0.8289
,0.1478,0.8329
,0.1575,0.8367
,0.1658,0.8399
,0.1759,0.8436
,0.1863,0.8472
,0.1950,0.8501
,0.2057,0.8536
,0.2147,0.8564
,0.2238,0.8592
,0.2348,0.8625
,0.2441,0.8651
,0.2534,0.8678
,0.2628,0.8703
,0.2722,0.8728
,0.2817,0.8753
,0.2912,0.8777
,0.3008,0.8801
,0.3103,0.8824
,0.3198,0.8847
,0.3294,0.8869
,0.3389,0.8891
,0.3484,0.8913
,0.3579,0.8934
,0.3674,0.8954
,0.3749,0.8971
,0.3843,0.8991
,0.3937,0.9010
,0.4030,0.9030
,0.4122,0.9048
,0.4214,0.9067
,0.4306,0.9085
,0.4396,0.9103
,0.4468,0.9117
,0.4557,0.9134
,0.4646,0.9151
,0.4733,0.9167
,0.4820,0.9184
,0.4906,0.9199
,0.4991,0.9215
,0.5075,0.9230
,0.5175,0.9248
,0.5258,0.9263
,0.5339,0.9277
,0.5419,0.9291
,0.5498,0.9305
,0.5592,0.9321
,0.5669,0.9335
,0.5760,0.9350
,0.5835,0.9363
,0.5924,0.9378
,0.5996,0.9390
,0.6082,0.9404
,0.6166,0.9418
,0.6249,0.9432
,0.6330,0.9445
,0.6410,0.9458
,0.6489,0.9471
,0.6566,0.9483
,0.6641,0.9495
,0.6728,0.9509
,0.6800,0.9520
,0.6883,0.9534
,0.6964,0.9546
,0.7043,0.9559
,0.7120,0.9571
,0.7206,0.9584
,0.7279,0.9596
,0.7361,0.9608
,0.7441,0.9620
,0.7518,0.9632
,0.7593,0.9644
,0.7666,0.9655
,0.7755,0.9668
,0.7823,0.9679
,0.7906,0.9691
,0.7986,0.9703
,0.8063,0.9715
,0.8138,0.9726
,0.8209,0.9737
,0.8292,0.9749
,0.8371,0.9761
,0.8446,0.9772
,0.8518,0.9783
,0.8598,0.9795
,0.8674,0.9806
,0.8756,0.9818
,0.8833,0.9829
,0.8906,0.9840
,0.8991,0.9852
,0.9069,0.9864
,0.9142,0.9875
,0.9222,0.9886
,0.9295,0.9897
,0.9372,0.9908
,0.9450,0.9920
,0.9536,0.9932
,0.9608,0.9943
,0.9682,0.9954
,0.9761,0.9965
,0.9836,0.9976
,0.9918,0.9988
,0.9995,0.9999
Reader   4 Treatment   1
,FPF,TPF,OBS,THEOR
,1.0000,,1.0000
,0.1014,,0.9556
,0.0580,,0.9333
,0.0000,,0.9111
,1.0000,,,1.0000
,0.1024,,,0.9539
,0.0520,,,0.9451
,0.0016,,,0.9111
,0.0000,0.0000
,0.0000,0.0075
,0.0000,0.0155
,0.0000,0.0232
,0.0000,0.0319
,0.0000,0.0392
,0.0000,0.0475
,0.0000,0.0549
,0.0000,0.0629
,0.0000,0.0716
,0.0000,0.0785
,0.0000,0.0870
,0.0000,0.0947
,0.0000,0.1027
,0.0000,0.1110
,0.0000,0.1196
,0.0000,0.1270
,0.0000,0.1346
,0.0000,0.1424
,0.0000,0.1504
,0.0000,0.1585
,0.0000,0.1668
,0.0000,0.1752
,0.0000,0.1838
,0.0000,0.1925
,0.0000,0.1996
,0.0000,0.2085
,0.0000,0.2157
,0.0000,0.2248
,0.0000,0.2330
,0.0000,0.2414
,0.0000,0.2497
,0.0000,0.2581
,0.0000,0.2666
,0.0000,0.2751
,0.0000,0.2827
,0.0000,0.2922
,0.0000,0.3007
,0.0000,0.3093
,0.0000,0.3179
,0.0000,0.3274
,0.0000,0.3351
,0.0000,0.3446
,0.0000,0.3531
,0.0000,0.3626
,0.0000,0.3702
,0.0000,0.3796
,0.0000,0.3890
,0.0000,0.3983
,0.0000,0.4076
,0.0000,0.4168
,0.0000,0.4260
,0.0000,0.4350
,0.0000,0.4441
,0.0000,0.4548
,0.0000,0.4637
,0.0000,0.4742
,0.0000,0.4829
,0.0000,0.4932
,0.0000,0.5034
,0.0000,0.5135
,0.0000,0.5234
,0.0000,0.5332
,0.0000,0.5428
,0.0000,0.5523
,0.0000,0.5632
,0.0000,0.5739
,0.0000,0.5845
,0.0000,0.5948
,0.0000,0.6063
,0.0000,0.6176
,0.0000,0.6273
,0.0000,0.6381
,0.0000,0.6499
,0.0000,0.6602
,0.0000,0.6727
,0.0000,0.6848
,0.0000,0.6964
,0.0000,0.7077
,0.0000,0.7187
,0.0000,0.7313
,0.0000,0.7435
,0.0000,0.7551
,0.0000,0.7681
,0.0000,0.7822
,0.0000,0.7938
,0.0000,0.8065
,0.0000,0.8198
,0.0000,0.8337
,0.0000,0.8465
,0.0000,0.8608
,0.0000,0.8737
,0.0001,0.8894
,0.0006,0.9031
,0.0026,0.9152
,0.0074,0.9244
,0.0152,0.9315
,0.0253,0.9368
,0.0360,0.9408
,0.0493,0.9445
,0.0609,0.9471
,0.0741,0.9496
,0.0861,0.9515
,0.0991,0.9534
,0.1101,0.9549
,0.1232,0.9565
,0.1353,0.9578
,0.1479,0.9591
,0.1610,0.9604
,0.1728,0.9615
,0.1848,0.9625
,0.1971,0.9636
,0.2097,0.9646
,0.2205,0.9654
,0.2334,0.9663
,0.2446,0.9671
,0.2558,0.9679
,0.2671,0.9686
,0.2785,0.9694
,0.2899,0.9701
,0.3014,0.9708
,0.3128,0.9715
,0.3243,0.9721
,0.3338,0.9727
,0.3453,0.9733
,0.3567,0.9740
,0.3662,0.9745
,0.3775,0.9751
,0.3869,0.9756
,0.3981,0.9761
,0.4093,0.9767
,0.4185,0.9771
,0.4295,0.9777
,0.4386,0.9781
,0.4494,0.9786
,0.4583,0.9790
,0.4689,0.9795
,0.4776,0.9799
,0.4880,0.9804
,0.4982,0.9809
,0.5067,0.9812
,0.5167,0.9817
,0.5265,0.9821
,0.5347,0.9825
,0.5443,0.9829
,0.5537,0.9833
,0.5631,0.9837
,0.5723,0.9840
,0.5813,0.9844
,0.5902,0.9848
,0.5989,0.9851
,0.6075,0.9855
,0.6160,0.9858
,0.6257,0.9862
,0.6338,0.9865
,0.6431,0.9869
,0.6509,0.9872
,0.6598,0.9876
,0.6686,0.9879
,0.6771,0.9882
,0.6855,0.9886
,0.6948,0.9889
,0.7027,0.9892
,0.7116,0.9896
,0.7191,0.9898
,0.7276,0.9902
,0.7358,0.9905
,0.7437,0.9908
,0.7524,0.9911
,0.7609,0.9914
,0.7690,0.9917
,0.7778,0.9920
,0.7846,0.9923
,0.7928,0.9926
,0.8007,0.9929
,0.8099,0.9932
,0.8172,0.9935
,0.8256,0.9938
,0.8336,0.9941
,0.8413,0.9943
,0.8499,0.9947
,0.8580,0.9949
,0.8657,0.9952
,0.8740,0.9955
,0.8818,0.9958
,0.8892,0.9961
,0.8978,0.9964
,0.9057,0.9967
,0.9131,0.9969
,0.9212,0.9972
,0.9286,0.9975
,0.9375,0.9978
,0.9453,0.9981
,0.9521,0.9983
,0.9611,0.9986
,0.9684,0.9989
,0.9763,0.9992
,0.9837,0.9994
,0.9918,0.9997
,0.9995,1.0000
Reader   5 Treatment   1
,FPF,TPF,OBS,THEOR
,1.0000,,1.0000
,0.4348,,0.8444
,0.1594,,0.6889
,0.0290,,0.6222
,0.0145,,0.5111
,1.0000,,,1.0000
,0.4363,,,0.8425
,0.1488,,,0.7118
,0.0419,,,0.6011
,0.0110,,,0.5115
,0.0000,0.0000
,0.0000,0.0079
,0.0000,0.0152
,0.0000,0.0238
,0.0000,0.0320
,0.0000,0.0401
,0.0000,0.0474
,0.0000,0.0555
,0.0000,0.0632
,0.0000,0.0715
,0.0000,0.0791
,0.0000,0.0870
,0.0000,0.0954
,0.0000,0.1026
,0.0000,0.1116
,0.0000,0.1194
,0.0000,0.1274
,0.0000,0.1356
,0.0000,0.1423
,0.0000,0.1509
,0.0000,0.1596
,0.0000,0.1667
,0.0000,0.1758
,0.0000,0.1831
,0.0000,0.1925
,0.0000,0.2000
,0.0000,0.2076
,0.0000,0.2172
,0.0000,0.2249
,0.0000,0.2327
,0.0000,0.2406
,0.0000,0.2505
,0.0000,0.2584
,0.0000,0.2663
,0.0000,0.2743
,0.0000,0.2843
,0.0001,0.2923
,0.0001,0.3004
,0.0001,0.3094
,0.0001,0.3174
,0.0002,0.3274
,0.0002,0.3354
,0.0003,0.3434
,0.0004,0.3533
,0.0005,0.3612
,0.0006,0.3711
,0.0007,0.3789
,0.0009,0.3887
,0.0012,0.3984
,0.0014,0.4061
,0.0017,0.4157
,0.0021,0.4252
,0.0026,0.4346
,0.0031,0.4440
,0.0038,0.4532
,0.0045,0.4624
,0.0054,0.4715
,0.0064,0.4804
,0.0075,0.4893
,0.0087,0.4981
,0.0101,0.5067
,0.0120,0.5170
,0.0138,0.5254
,0.0158,0.5338
,0.0184,0.5436
,0.0208,0.5517
,0.0235,0.5597
,0.0269,0.5691
,0.0301,0.5768
,0.0342,0.5860
,0.0378,0.5935
,0.0418,0.6008
,0.0468,0.6095
,0.0513,0.6167
,0.0560,0.6237
,0.0610,0.6306
,0.0673,0.6387
,0.0728,0.6454
,0.0786,0.6520
,0.0847,0.6584
,0.0909,0.6647
,0.0974,0.6710
,0.1041,0.6771
,0.1111,0.6831
,0.1183,0.6891
,0.1256,0.6949
,0.1317,0.6995
,0.1394,0.7051
,0.1473,0.7107
,0.1553,0.7161
,0.1619,0.7204
,0.1703,0.7257
,0.1771,0.7299
,0.1857,0.7350
,0.1927,0.7390
,0.2015,0.7440
,0.2086,0.7478
,0.2177,0.7526
,0.2249,0.7564
,0.2332,0.7606
,0.2406,0.7642
,0.2499,0.7687
,0.2574,0.7723
,0.2649,0.7758
,0.2744,0.7800
,0.2819,0.7834
,0.2895,0.7867
,0.2981,0.7904
,0.3057,0.7936
,0.3143,0.7972
,0.3219,0.8003
,0.3305,0.8038
,0.3381,0.8068
,0.3457,0.8098
